customer_id,age,gender,region,tenure_days,total_orders,total_spent,avg_order_value,days_since_last_order,total_sessions,avg_session_duration,pages_per_session,cart_abandonment_rate,support_tickets,preferred_category,seasonal_activity,marketing_channel,will_churn,predicted_spending_3months
1219,24,F,South,59,9,773.02,85.89,11,22,0.93,3.78,0.422,0,Home,0.846,Direct,0,0.0
1220,60,M,North,85,9,617.83,68.65,14,22,7.58,1.49,0.385,0,Home,0.708,Direct,0,0.0
1221,20,M,South,19,4,316.46,79.12,28,16,0.58,6.23,0.223,1,Clothing,0.49,Organic,0,0.0
1222,38,M,Central,228,10,868.51,86.85,5,28,4.28,1.72,0.286,0,Clothing,0.51,Organic,0,86.21
1223,42,F,East,126,7,274.95,39.28,44,28,6.15,2.0,0.643,0,Electronics,0.736,Organic,0,113.94
1224,39,F,West,222,8,631.54,78.94,25,23,9.1,5.22,0.522,3,Books,0.288,Email,1,66.8
1225,32,M,South,51,4,254.99,63.75,9,14,12.6,2.41,0.608,2,Electronics,0.615,Organic,0,305.34
1226,33,F,West,70,12,1052.19,87.68,20,27,11.28,1.43,0.778,1,Electronics,0.464,Organic,0,337.41
1227,35,F,North,73,4,225.98,56.5,98,20,3.78,4.55,0.925,2,Sports,0.614,Organic,0,82.85
1228,33,F,South,4,5,299.41,59.88,0,26,7.01,14.01,0.653,1,Electronics,0.618,Email,0,0.0
1229,46,F,East,75,7,816.0,116.57,6,17,8.81,1.69,0.932,2,Electronics,0.336,Direct,0,313.85
1230,61,F,North,292,12,1269.27,105.77,17,32,7.45,5.69,0.789,0,Books,0.271,Email,0,371.22
1231,28,F,West,409,11,0.0,0.0,30,27,7.42,5.02,0.513,0,Electronics,0.483,Email,0,0.0
1232,18,F,South,131,11,1143.11,103.92,7,28,1.61,12.22,0.571,3,Books,0.65,Social,0,304.8
1233,33,M,West,109,7,512.11,73.16,80,27,3.89,7.25,0.884,2,Books,0.704,Paid_Search,0,164.55
1234,65,M,South,5,9,515.66,57.3,30,24,6.89,3.1,0.594,1,Electronics,0.784,Social,0,112.77
1235,25,M,East,380,4,199.28,49.82,62,21,0.5,4.47,0.846,2,Books,0.534,Organic,0,179.65
1236,54,F,North,2,9,461.45,51.27,11,21,11.06,1.0,0.216,3,Clothing,0.693,Organic,0,134.24
1237,55,F,North,521,9,522.01,58.0,52,29,3.01,8.42,0.259,2,Clothing,0.642,Social,0,56.85
1238,28,M,Central,120,12,561.86,46.82,14,24,11.25,1.0,0.069,1,Books,0.218,Paid_Search,0,102.9
1239,41,F,South,75,13,534.76,41.14,8,30,10.9,4.44,0.864,0,Clothing,0.517,Paid_Search,0,254.01
1240,54,F,West,464,10,489.9,48.99,72,27,6.33,4.42,0.93,0,Sports,0.647,Email,0,44.88
1241,30,M,Central,4,2,166.17,83.08,2,15,12.5,5.0,0.727,1,Home,0.065,Social,0,174.28
1242,32,Other,South,156,5,381.26,76.25,85,15,11.47,1.38,0.503,3,Clothing,0.077,Email,0,0.0
1243,28,M,South,143,10,888.96,88.9,18,30,7.26,3.08,0.428,3,Electronics,0.793,Paid_Search,0,510.44
1244,22,M,West,44,8,586.73,73.34,147,23,6.81,5.38,0.674,0,Clothing,0.247,Organic,0,87.24
1245,27,F,Central,100,4,169.33,42.33,23,17,12.89,5.02,0.18,4,Sports,0.762,Organic,0,239.11
1246,20,F,Central,190,11,960.97,87.36,42,21,9.43,11.68,0.625,4,Sports,0.668,Organic,0,101.09
1247,35,M,East,233,7,349.18,49.88,0,21,12.68,8.06,0.846,3,Sports,0.766,Organic,0,200.46
1248,25,F,West,1,3,273.5,91.17,20,12,0.5,2.82,0.762,1,Clothing,0.33,Organic,1,50.56
1249,37,F,North,497,7,320.96,45.85,40,21,8.89,2.75,0.607,2,Home,0.313,Organic,0,61.39
1250,18,M,Central,32,9,520.32,57.81,45,26,2.19,1.62,0.831,2,Electronics,0.917,Organic,1,18.54
1251,38,M,Central,47,10,659.65,65.97,5,22,8.4,5.09,0.295,2,Home,0.506,Paid_Search,0,126.54
1252,45,F,North,55,8,734.88,91.86,16,24,11.36,1.0,0.694,3,Clothing,0.634,Social,0,270.01
1253,18,M,South,6,12,952.8,79.4,16,31,15.46,1.0,0.669,0,Home,0.127,Email,0,262.92
1254,39,F,North,23,10,755.0,75.5,3,21,4.75,4.73,0.66,3,Books,0.432,Organic,0,146.14
1255,49,F,South,772,10,1221.42,122.14,17,27,6.4,6.67,0.524,3,Electronics,0.695,Email,0,0.0
1256,20,Other,West,68,9,261.68,29.08,49,25,8.12,1.83,0.732,3,Books,0.356,Organic,0,29.86
1257,55,M,South,22,9,441.37,49.04,10,29,4.6,5.44,0.816,2,Books,0.498,Direct,0,125.51
1258,40,F,North,20,8,383.76,47.97,16,18,12.41,9.05,0.78,4,Home,0.266,Organic,0,244.3
1259,26,M,South,228,5,153.67,30.73,97,23,8.22,6.34,0.815,2,Books,0.838,Email,0,25.44
1260,34,M,Central,347,9,513.11,57.01,0,30,8.99,4.25,0.372,1,Electronics,0.516,Organic,0,104.37
1261,41,M,East,53,5,460.97,92.19,26,22,10.98,4.65,0.842,3,Books,0.377,Direct,0,362.97
1262,35,M,South,3,6,361.25,60.21,40,17,8.21,5.24,0.833,1,Clothing,0.784,Email,1,65.49
1263,41,F,North,45,8,533.4,66.67,42,29,5.23,3.58,0.405,3,Electronics,0.31,Paid_Search,0,68.81
1264,23,F,Central,10,6,191.62,31.94,37,17,8.25,2.33,0.613,1,Clothing,0.347,Paid_Search,0,176.22
1265,37,M,West,19,14,771.22,55.09,38,23,5.08,3.72,0.799,3,Clothing,0.543,Organic,0,39.91
1266,18,F,South,101,10,634.58,63.46,1,23,8.93,2.22,0.829,1,Sports,0.659,Organic,0,73.17
1267,33,M,North,47,9,819.54,91.06,22,25,12.49,6.46,0.435,2,Sports,0.693,Organic,0,0.0
1268,24,F,North,130,10,331.27,33.13,45,27,3.8,3.59,0.354,0,Clothing,0.338,Paid_Search,0,56.35
1269,26,M,North,52,7,445.37,63.62,2,11,2.37,1.66,0.65,2,Books,0.902,Organic,0,76.49
1270,49,F,East,508,12,1226.05,102.17,0,24,8.7,2.81,0.576,0,Clothing,0.729,Paid_Search,0,382.91
1271,48,F,Central,425,9,574.86,63.87,50,22,5.43,1.74,0.867,0,Clothing,0.464,Social,0,473.43
1272,42,F,East,150,5,110.55,22.11,37,23,8.63,9.27,0.645,0,Sports,0.721,Paid_Search,0,41.3
1273,21,M,West,78,6,641.88,106.98,15,24,9.78,6.22,0.371,2,Home,0.245,Organic,0,100.04
1274,31,M,South,86,9,840.35,93.37,84,24,0.5,2.46,0.714,4,Home,0.685,Paid_Search,0,363.48
1275,49,F,West,95,7,677.14,96.73,43,19,11.26,2.11,0.489,0,Home,0.126,Organic,1,101.28
1276,36,M,West,234,11,345.46,31.41,103,32,3.82,2.43,0.802,2,Clothing,0.829,Paid_Search,0,25.0
1277,62,M,North,108,4,451.25,112.81,79,20,8.41,1.0,0.866,3,Clothing,0.747,Paid_Search,0,298.43
1278,39,M,South,349,8,445.34,55.67,19,19,5.86,3.77,0.487,0,Books,0.859,Paid_Search,0,0.0
1279,37,F,East,519,4,249.06,62.26,42,25,6.29,1.14,0.73,2,Sports,0.361,Paid_Search,0,0.0
1280,31,F,North,73,9,516.88,57.43,33,25,15.28,3.27,0.197,0,Clothing,0.754,Email,0,90.45
1281,36,F,South,148,9,888.06,98.67,50,18,9.78,6.17,0.835,2,Electronics,0.827,Direct,1,124.91
1282,33,M,East,17,7,493.54,70.51,46,20,12.12,8.8,0.472,1,Electronics,0.549,Email,1,69.26
1283,43,M,Central,40,9,783.39,87.04,4,20,9.1,2.22,0.677,0,Sports,0.628,Organic,0,155.58
1284,46,F,East,96,7,538.28,76.9,7,17,10.98,2.08,0.576,0,Electronics,0.485,Organic,0,82.41
1285,25,F,West,41,12,871.49,72.62,9,29,10.17,1.0,0.438,3,Electronics,0.454,Social,0,96.16
1286,19,M,South,376,11,564.63,51.33,51,25,9.52,5.21,0.677,2,Sports,0.426,Direct,0,197.84
1287,18,F,West,31,7,842.12,120.3,49,25,12.93,3.34,0.225,0,Clothing,0.764,Organic,0,432.3
1288,41,M,East,109,9,345.74,38.42,20,18,9.13,1.78,0.436,3,Clothing,0.71,Email,0,142.65
1289,21,F,West,167,11,938.37,85.31,26,21,17.64,1.98,0.572,2,Books,0.903,Social,0,120.35
1290,18,M,South,211,9,759.75,84.42,52,24,12.34,7.02,0.457,1,Clothing,0.828,Direct,1,47.75
1291,39,F,East,86,8,830.87,103.86,11,30,3.94,1.0,0.603,3,Electronics,0.189,Organic,1,0.0
1292,64,F,East,365,4,438.81,109.7,1,21,7.79,7.95,0.899,2,Electronics,0.672,Paid_Search,0,0.0
1293,34,F,South,151,10,715.65,71.57,19,27,10.09,1.59,0.346,2,Books,0.824,Paid_Search,0,214.15
1294,45,M,North,104,10,882.6,88.26,73,30,8.68,5.71,0.407,0,Sports,0.132,Social,0,165.6
1295,35,F,North,12,9,1072.1,119.12,46,24,11.25,1.21,0.35,1,Electronics,0.346,Social,0,1111.08
1296,33,M,North,112,11,807.08,73.37,13,24,11.69,4.4,0.881,3,Clothing,0.35,Direct,0,0.0
1297,46,M,West,309,8,386.71,48.34,2,23,3.06,2.86,0.638,2,Clothing,0.309,Email,0,80.14
1298,31,F,South,171,9,588.49,65.39,30,22,13.62,7.84,0.276,0,Clothing,0.807,Organic,0,282.46
1299,38,Other,South,321,10,423.84,42.38,53,24,6.51,2.76,0.6,2,Electronics,0.721,Paid_Search,0,250.73
1300,38,F,West,122,4,337.18,84.3,32,21,6.12,8.41,0.545,3,Home,0.777,Paid_Search,0,100.36
1301,26,F,South,22,11,1117.73,101.61,16,23,6.1,2.41,0.215,0,Electronics,0.195,Direct,0,577.53
1302,46,M,East,2,12,863.69,71.97,3,27,11.73,5.48,0.86,1,Electronics,0.286,Paid_Search,0,171.68
1303,32,M,North,65,8,275.81,34.48,72,31,7.43,6.32,0.421,1,Home,0.923,Social,0,15.59
1304,25,M,Central,215,7,703.79,100.54,9,26,5.85,2.7,0.865,2,Home,0.711,Organic,0,99.24
1305,41,F,West,281,5,152.96,30.59,7,25,6.8,3.4,0.305,1,Clothing,0.331,Social,0,32.0
1306,24,F,West,63,10,363.51,36.35,50,21,1.32,1.0,0.765,3,Clothing,0.291,Organic,0,85.61
1307,35,F,South,123,8,564.33,70.54,119,19,5.13,4.11,0.572,0,Clothing,0.326,Social,0,51.6
1308,34,M,West,98,6,487.77,81.29,32,22,3.54,5.74,0.695,0,Electronics,0.537,Email,0,114.66
1309,48,M,North,95,4,342.22,85.56,29,16,7.42,8.98,0.721,0,Sports,0.701,Organic,0,110.72
1310,40,F,North,47,10,733.47,73.35,11,29,11.16,6.07,0.847,3,Books,0.217,Paid_Search,0,115.79
1311,34,M,North,26,6,714.01,119.0,0,23,10.72,3.82,0.652,1,Sports,0.666,Direct,0,403.19
1312,44,F,East,39,7,536.4,76.63,6,20,13.53,2.6,0.802,1,Home,0.35,Organic,1,42.4
1313,51,F,East,10,7,706.07,100.87,26,17,12.64,3.16,0.32,2,Electronics,0.536,Organic,0,405.6
1314,41,F,East,39,11,1041.41,94.67,4,24,6.39,2.77,0.627,3,Electronics,0.396,Paid_Search,0,253.53
1315,35,M,North,1,11,469.46,42.68,64,21,8.58,6.59,0.669,1,Books,0.713,Email,0,34.11
1316,19,M,South,177,5,353.78,70.76,6,20,8.37,7.94,0.756,1,Sports,0.218,Social,0,169.05
1317,22,M,West,68,6,768.5,128.08,22,25,0.5,2.73,0.527,4,Home,0.349,Paid_Search,0,736.9
1318,31,M,South,651,6,374.35,62.39,21,21,3.63,4.85,0.955,1,Books,0.47,Organic,0,59.81
1319,27,M,West,38,7,406.94,58.13,27,20,7.83,3.01,0.756,0,Electronics,0.441,Direct,0,70.38
1320,32,F,South,76,8,634.12,79.26,11,23,7.81,1.0,0.725,1,Books,0.432,Paid_Search,0,71.66
1321,35,F,West,79,7,443.01,63.29,62,25,10.55,1.12,0.59,1,Clothing,0.256,Organic,0,148.52
1322,41,M,East,1,9,496.42,55.16,17,18,10.35,1.69,0.742,3,Sports,0.317,Paid_Search,0,0.0
1323,34,M,South,328,9,566.26,62.92,36,22,1.42,3.02,0.458,2,Home,0.7,Paid_Search,0,0.0
1324,40,M,South,5,9,997.2,110.8,30,19,10.57,3.93,0.846,2,Clothing,0.187,Paid_Search,0,475.43
1325,35,M,East,506,11,787.43,71.58,3,24,9.21,9.08,0.49,1,Sports,0.523,Social,0,222.72
1326,18,F,West,400,14,585.17,41.8,29,34,10.99,3.48,0.332,2,Clothing,0.524,Email,0,58.1
1327,23,M,South,138,7,260.44,37.21,24,17,12.77,3.6,0.671,2,Books,0.73,Organic,0,45.61
1328,33,M,South,141,5,650.85,130.17,68,17,7.93,5.72,0.886,1,Home,0.44,Paid_Search,0,0.0
1329,20,M,West,190,9,624.75,69.42,63,24,13.48,1.21,0.938,2,Books,0.949,Paid_Search,0,128.82
1330,42,F,West,88,11,944.51,85.86,4,29,4.94,3.97,0.79,0,Books,0.43,Organic,0,204.19
1331,53,F,South,187,7,390.01,55.72,2,26,4.72,5.35,0.37,1,Sports,0.676,Email,0,364.94
1332,49,M,East,8,5,415.12,83.02,10,20,10.22,2.43,0.925,0,Home,0.924,Organic,0,0.0
1333,32,F,South,10,14,1560.77,111.48,129,28,7.02,3.24,0.657,0,Home,0.844,Organic,1,0.0
1334,52,F,East,109,14,821.71,58.69,0,29,9.55,2.67,0.513,1,Books,0.567,Organic,0,135.31
1335,36,F,South,143,9,778.18,86.46,33,25,16.47,2.43,0.928,2,Home,0.758,Organic,0,238.38
1336,30,M,Central,393,12,478.28,39.86,28,31,10.07,3.75,0.567,2,Electronics,0.584,Organic,1,0.0
1337,27,F,East,19,10,1255.72,125.57,31,19,9.35,6.62,0.468,1,Home,0.528,Paid_Search,0,0.0
1338,31,F,East,311,12,980.56,81.71,7,29,5.02,4.67,0.249,2,Books,0.23,Social,0,80.55
1339,30,F,East,42,8,517.44,64.68,7,27,1.7,7.62,0.138,2,Electronics,0.822,Organic,0,0.0
1340,37,F,Central,90,10,675.53,67.55,16,26,8.21,2.41,0.703,1,Electronics,0.613,Email,0,176.61
1341,36,F,West,68,8,497.99,62.25,3,24,12.77,4.93,0.552,1,Sports,0.576,Paid_Search,0,104.35
1342,35,M,East,91,11,698.8,63.53,2,24,7.21,4.13,0.563,0,Books,0.491,Social,0,246.78
1343,40,F,West,29,9,124.31,13.81,2,25,10.11,6.56,0.327,2,Home,0.313,Organic,0,24.1
1344,49,F,East,126,8,580.41,72.55,25,23,14.21,5.13,0.529,1,Electronics,0.53,Paid_Search,0,107.43
1345,46,F,East,291,14,1001.04,71.5,15,35,14.11,7.39,0.667,1,Books,0.412,Organic,0,416.23
1346,18,M,North,104,10,872.17,87.22,10,25,10.22,2.02,0.372,3,Sports,0.619,Organic,0,108.09
1347,18,F,East,121,7,433.45,61.92,11,15,9.18,9.24,0.937,1,Clothing,0.593,Paid_Search,0,55.59
1348,46,F,South,340,9,501.52,55.72,6,24,2.43,2.42,0.686,1,Clothing,0.153,Paid_Search,0,106.98
1349,18,M,Central,220,8,598.45,74.81,15,22,5.98,2.2,0.414,0,Home,0.295,Organic,0,69.13
1350,32,F,South,121,10,346.91,34.69,6,22,7.38,4.78,0.387,1,Clothing,0.72,Social,0,156.15
1351,20,F,Central,53,10,785.86,78.59,35,19,5.09,1.0,0.894,1,Electronics,0.564,Organic,0,217.5
1352,18,F,East,389,10,284.55,28.45,3,19,9.49,3.24,0.98,4,Electronics,0.905,Organic,0,0.0
1353,41,M,East,154,6,618.12,103.02,88,19,16.15,1.83,0.554,3,Books,0.51,Paid_Search,0,254.43
1354,44,M,East,44,12,1105.28,92.11,2,18,14.57,1.42,0.291,1,Home,0.369,Social,0,1046.05
1355,28,F,North,56,6,311.07,51.85,86,20,9.48,1.8,0.704,3,Books,0.827,Direct,0,17.68
1356,18,M,South,292,4,366.11,91.53,53,16,11.62,2.35,0.308,0,Books,0.21,Paid_Search,0,129.13
1357,28,F,North,8,14,1089.03,77.79,34,28,5.59,1.8,0.295,4,Home,0.529,Paid_Search,0,474.4
1358,39,F,East,871,13,647.07,49.77,73,26,14.36,1.33,0.568,3,Books,0.511,Organic,0,0.0
1359,18,F,South,25,9,219.85,24.43,4,24,2.25,2.39,0.474,3,Clothing,0.286,Email,0,43.1
1360,37,M,West,286,10,829.11,82.91,5,20,12.15,1.04,0.765,3,Sports,0.771,Organic,0,107.43
1361,34,F,South,90,4,220.57,55.14,8,23,10.48,4.89,0.614,1,Books,0.634,Social,0,128.59
1362,41,M,North,121,8,818.99,102.37,8,23,5.48,2.22,0.911,1,Electronics,0.456,Direct,1,41.54
1363,36,M,South,382,4,301.4,75.35,11,21,7.66,1.4,0.658,2,Electronics,0.724,Email,0,119.53
1364,23,M,Central,95,6,345.06,57.51,25,22,3.96,5.43,0.891,0,Clothing,0.308,Social,0,246.96
1365,49,M,West,138,11,1319.41,119.95,0,23,4.13,4.91,0.397,0,Books,0.02,Social,0,252.25
1366,33,Other,South,9,5,447.06,89.41,14,26,2.14,1.64,0.513,1,Books,0.659,Paid_Search,0,0.0
1367,34,F,East,1,11,0.0,0.0,8,22,11.57,10.92,0.897,5,Home,0.662,Organic,0,0.0
1368,23,M,North,50,7,439.88,62.84,27,20,13.32,9.94,0.777,1,Books,0.308,Email,0,217.27
1369,29,F,Central,205,12,484.77,40.4,126,25,0.5,5.66,0.362,2,Books,0.382,Paid_Search,1,23.26
1370,24,M,West,23,5,275.03,55.01,21,26,15.85,7.44,0.673,1,Electronics,0.335,Social,0,259.1
1371,32,F,South,21,3,214.15,71.38,16,17,8.45,1.31,0.889,2,Home,0.128,Paid_Search,0,83.92
1372,55,F,East,95,8,670.81,83.85,13,26,9.66,4.55,0.577,0,Books,0.352,Organic,0,184.79
1373,18,F,North,187,9,733.81,81.53,46,28,2.61,3.1,0.82,2,Clothing,0.147,Email,1,68.08
1374,18,M,Central,224,6,611.68,101.95,2,26,13.78,4.63,0.55,2,Books,0.184,Paid_Search,0,233.77
1375,52,F,North,35,5,454.57,90.91,96,16,9.3,5.19,0.642,2,Home,0.716,Email,0,62.34
1376,32,M,East,14,5,446.84,89.37,16,20,13.06,5.26,0.313,1,Clothing,0.772,Direct,0,0.0
1377,26,Other,South,507,9,720.34,80.04,11,30,13.38,1.76,0.537,1,Clothing,0.633,Email,1,163.57
1378,47,M,West,54,7,750.19,107.17,109,24,13.84,14.29,0.557,1,Clothing,0.407,Organic,0,374.09
1379,27,F,West,345,6,402.56,67.09,82,26,5.91,3.49,0.741,1,Electronics,0.352,Email,0,221.7
1380,56,F,West,358,9,609.68,67.74,30,19,7.67,1.21,0.742,0,Electronics,0.846,Paid_Search,0,68.89
1381,43,F,East,266,10,273.61,27.36,0,24,6.05,6.2,0.943,4,Clothing,0.294,Organic,0,58.32
1382,29,M,West,33,6,608.42,101.4,41,24,12.08,1.89,0.433,1,Electronics,0.121,Organic,1,113.04
1383,60,F,North,310,8,584.61,73.08,12,26,9.83,3.46,0.768,1,Clothing,0.748,Organic,0,112.22
1384,27,M,South,263,6,890.04,148.34,14,20,12.78,2.65,0.478,4,Clothing,0.42,Organic,0,394.06
1385,43,F,South,163,3,194.59,64.86,5,19,12.95,4.66,0.463,1,Sports,0.275,Organic,0,286.15
1386,38,M,Central,74,11,849.36,77.21,22,23,1.59,7.37,0.376,1,Electronics,0.336,Direct,0,135.58
1387,50,M,South,54,5,443.31,88.66,40,16,13.9,4.0,0.828,1,Sports,0.688,Email,0,388.42
1388,53,F,West,23,7,332.17,47.45,9,21,12.3,2.31,0.675,1,Clothing,0.514,Social,0,98.98
1389,35,M,West,128,13,1091.53,83.96,83,23,7.02,10.17,0.644,1,Clothing,0.377,Organic,0,231.26
1390,25,M,South,158,7,531.07,75.87,6,24,9.9,8.29,0.467,2,Sports,0.647,Organic,0,90.25
1391,40,M,South,80,5,337.04,67.41,2,21,8.01,14.48,0.837,3,Home,0.713,Paid_Search,0,0.0
1392,26,M,South,116,5,521.58,104.32,31,18,10.96,2.17,0.932,0,Clothing,0.187,Social,0,785.64
1393,59,F,South,81,3,157.22,52.41,56,19,7.01,1.31,0.864,1,Electronics,0.112,Direct,0,39.14
1394,36,F,South,184,5,409.36,81.87,91,18,10.42,1.0,0.744,0,Books,0.251,Email,0,162.57
1395,30,M,North,416,9,1002.3,111.37,43,20,8.77,2.69,0.673,1,Books,0.963,Email,0,0.0
1396,37,M,West,32,7,401.34,57.33,6,21,6.77,4.23,0.501,1,Books,0.26,Organic,0,55.21
1397,18,M,Central,86,10,675.78,67.58,114,30,9.26,1.78,0.84,1,Sports,0.233,Organic,0,64.3
1398,23,M,South,27,6,801.8,133.63,75,13,19.33,1.29,0.239,0,Clothing,0.805,Organic,0,137.79
1399,49,F,South,176,10,868.6,86.86,5,22,5.76,4.7,0.534,2,Home,0.516,Organic,0,112.1
1400,27,F,North,234,11,685.8,62.35,24,30,7.5,7.2,0.915,1,Electronics,0.336,Email,0,151.49
1401,22,M,West,483,8,760.52,95.07,24,24,5.83,1.0,0.611,3,Books,0.524,Direct,0,117.35
1402,41,M,West,58,11,668.77,60.8,17,34,6.25,1.0,0.656,1,Books,0.543,Paid_Search,1,118.89
1403,49,M,North,539,7,251.14,35.88,124,17,11.76,3.38,0.656,2,Electronics,0.34,Email,0,88.91
1404,43,F,North,11,10,1093.09,109.31,1,26,11.36,5.28,0.625,3,Books,0.318,Organic,0,327.24
1405,46,Other,West,166,7,331.96,47.42,29,28,8.48,1.47,0.242,1,Sports,0.739,Social,0,125.8
1406,25,M,East,10,8,1090.34,136.29,6,25,12.61,1.0,0.406,2,Clothing,0.649,Paid_Search,0,0.0
1407,18,M,North,403,9,564.9,62.77,22,24,11.67,6.75,0.466,5,Clothing,0.374,Organic,0,84.19
1408,53,F,East,135,5,641.66,128.33,45,22,7.85,3.35,0.849,2,Home,0.411,Email,0,0.0
1409,31,F,South,199,7,285.48,40.78,8,26,2.36,1.61,0.301,0,Sports,0.825,Organic,0,0.0
1410,31,M,South,320,13,1308.29,100.64,14,27,11.82,10.6,0.497,0,Home,0.53,Paid_Search,0,577.12
1411,50,M,West,29,4,349.97,87.49,90,20,9.18,5.52,0.54,2,Books,0.572,Social,0,190.81
1412,41,M,West,7,9,863.49,95.94,42,25,8.59,3.07,0.505,3,Clothing,0.7,Paid_Search,0,73.16
1413,40,F,South,379,9,892.81,99.2,25,25,6.64,6.39,0.355,2,Home,0.335,Email,0,76.76
1414,60,M,Central,68,7,437.89,62.56,7,26,11.48,1.0,0.607,0,Home,0.497,Email,0,65.58
1415,27,M,South,24,9,380.51,42.28,16,21,9.89,2.39,0.697,5,Sports,0.627,Organic,1,23.81
1416,46,F,West,113,8,589.82,73.73,44,25,7.55,1.99,0.562,1,Books,0.6,Paid_Search,0,0.0
1417,35,M,East,164,6,483.45,80.58,51,19,3.6,2.68,0.686,1,Electronics,0.125,Paid_Search,0,166.86
1418,38,F,West,5,7,442.43,63.2,8,19,12.77,8.33,0.619,2,Sports,0.369,Paid_Search,0,109.06
1419,53,M,Central,57,8,655.51,81.94,32,24,10.92,9.42,0.773,3,Sports,0.965,Paid_Search,1,0.0
1420,41,M,North,6,12,998.89,83.24,2,26,9.52,3.97,0.555,2,Books,0.461,Organic,0,281.29
1421,41,F,Central,98,2,104.5,52.25,0,20,0.5,2.08,0.568,2,Electronics,0.572,Email,0,173.38
1422,47,M,West,405,8,678.99,84.87,23,20,8.35,1.17,0.528,3,Sports,0.339,Organic,0,332.18
1423,30,Other,West,729,6,409.92,68.32,7,24,7.54,8.66,0.746,1,Home,0.817,Organic,0,191.93
1424,24,F,South,182,5,287.5,57.5,2,25,6.03,4.87,0.726,3,Home,0.325,Social,0,72.46
1425,22,M,West,31,6,568.11,94.68,39,23,11.52,1.81,0.296,0,Home,0.289,Social,0,117.49
1426,18,F,West,425,8,444.6,55.58,20,22,11.36,1.96,0.433,2,Home,0.424,Direct,0,554.72
1427,59,M,South,130,12,763.0,63.58,47,30,10.25,3.85,0.711,0,Electronics,0.76,Social,0,82.1
1428,21,F,Central,30,7,537.61,76.8,32,15,12.65,1.0,0.607,3,Books,0.294,Paid_Search,0,80.34
1429,32,M,North,458,7,765.5,109.36,39,22,4.41,2.89,0.351,3,Books,0.817,Direct,0,359.58
1430,31,F,North,254,5,399.1,79.82,11,23,6.69,1.72,0.804,1,Electronics,0.611,Paid_Search,1,59.5
1431,38,M,East,236,7,617.45,88.21,9,16,8.8,6.51,0.413,3,Books,0.669,Email,0,172.35
1432,44,M,East,222,6,405.35,67.56,27,18,6.01,3.73,0.52,3,Home,0.436,Paid_Search,0,242.21
1433,45,F,East,40,12,876.45,73.04,6,23,11.41,2.15,0.629,3,Electronics,0.872,Organic,0,0.0
1434,28,F,North,42,11,811.56,73.78,50,35,6.41,1.55,0.938,1,Home,0.455,Social,0,70.44
1435,32,M,Central,209,3,247.0,82.33,22,17,13.69,10.24,0.633,2,Books,0.57,Paid_Search,0,108.42
1436,38,M,North,44,12,811.21,67.6,7,29,4.78,8.98,0.766,1,Sports,0.953,Paid_Search,0,211.94
1437,32,F,North,103,2,217.0,108.5,29,22,17.03,1.0,0.643,2,Electronics,0.939,Social,0,251.5
1438,54,F,North,274,10,656.71,65.67,87,22,16.62,9.49,0.6,1,Clothing,0.371,Paid_Search,0,191.54
1439,40,M,East,275,8,258.55,32.32,2,26,8.12,1.4,0.509,2,Clothing,0.262,Organic,0,36.12
1440,43,F,Central,108,5,717.85,143.57,3,19,13.08,4.33,0.853,4,Home,0.376,Paid_Search,0,732.72
1441,42,M,West,282,10,668.16,66.82,55,21,6.9,3.87,0.863,2,Books,0.682,Email,0,179.24
1442,49,F,West,328,7,754.8,107.83,3,20,12.55,1.18,0.467,3,Home,0.693,Organic,0,163.16
1443,37,M,North,191,4,440.48,110.12,1,15,7.8,5.83,0.813,1,Clothing,0.356,Social,0,315.29
1444,19,M,East,46,13,1282.19,98.63,12,26,3.36,1.6,0.671,4,Electronics,0.27,Organic,0,115.82
1445,39,F,East,57,12,840.59,70.05,18,24,0.5,3.84,0.589,2,Home,0.688,Organic,0,305.98
1446,27,M,East,68,8,657.34,82.17,25,23,7.43,12.3,0.724,1,Books,0.711,Paid_Search,0,52.91
1447,28,F,North,22,12,517.65,43.14,21,28,9.62,2.74,0.56,3,Clothing,0.207,Social,0,42.33
1448,42,M,West,57,4,499.01,124.75,73,20,13.82,3.19,0.223,0,Electronics,0.687,Organic,1,82.2
1449,49,M,East,42,7,375.93,53.7,43,24,8.65,3.07,0.826,2,Home,0.817,Paid_Search,0,85.1
1450,35,M,West,109,6,411.91,68.65,123,20,12.51,1.82,0.619,2,Electronics,0.356,Paid_Search,0,65.48
1451,38,F,East,430,12,929.7,77.47,19,28,6.68,1.0,0.495,1,Sports,0.627,Email,0,235.53
1452,55,M,North,19,8,578.51,72.31,2,30,7.15,2.77,0.711,2,Clothing,0.428,Email,0,71.23
1453,37,F,East,229,8,468.63,58.58,93,19,12.72,1.0,0.558,3,Home,0.358,Organic,1,17.85
1454,66,F,North,209,9,988.73,109.86,0,20,0.5,5.32,0.496,3,Electronics,0.163,Paid_Search,0,252.35
1455,41,F,West,18,9,888.81,98.76,44,25,8.55,2.8,0.637,1,Home,0.207,Social,0,0.0
1456,18,M,East,460,3,249.15,83.05,0,19,6.9,9.02,0.573,1,Books,0.379,Email,0,339.04
1457,44,M,North,151,5,325.06,65.01,42,14,13.94,2.35,0.716,1,Books,0.785,Organic,0,177.34
1458,39,M,Central,81,6,609.64,101.61,83,12,6.39,3.25,0.793,0,Home,0.737,Social,0,0.0
